SPOT_LABEL	CH1_NBC_INT	CH1_SPOT_AREA	CH1_SPOT_BKGD	CH2_NBC_INT	CH2_SPOT_AREA	CH2_SPOT_BKGD
580	0.134	9000	0.119	1.709	9000	1.562
581	0.136	9400	0.133	1.687	9400	1.528
582	0.53	7500	0.136	1.911	7500	1.551
583	0.182	8000	0.126	1.641	8000	1.551
584	0.524	7200	0.11	1.876	7200	1.545
585	0.267	7800	0.113	1.746	7800	1.461
586	0.145	8100	0.132	1.617	8100	1.479
587	0.398	8100	0.128	1.786	8100	1.52
588	0.155	8000	0.126	1.611	8000	1.524
589	0.161	8900	0.142	1.744	8900	1.743
590	1.74	9000	0.142	2.935	9000	1.711
591	0.542	8000	0.122	2.098	8000	1.697
592	2.202	9700	0.133	3.272	9700	1.756
593	0.402	8000	0.148	2.013	8000	1.756
594	10.774	9900	0.147	10.026	9900	1.733
595	0.321	8100	0.141	1.951	8100	1.699
596	2.007	10700	0.128	3.037	10700	1.649
597	0.298	9800	0.142	1.999	9800	1.653
598	0.534	10400	0.153	2.311	10400	1.706
599	0.175	9500	0.161	1.928	9500	1.724
600	0.262	9900	0.149	1.802	9900	1.697
601	0.82	8300	0.159	2.259	8300	1.69
602	0.177	8200	0.167	1.844	8200	1.71
603	0.303	9300	0.142	1.936	9300	1.703
604	0.151	8000	0.144	1.75	8000	1.697
605	0.155	9500	0.133	1.744	9500	1.755
606	0.5	9200	0.135	2.091	9200	1.7
607	0.481	8800	0.159	2.037	8800	1.65
608	1.101	9100	0.169	2.477	9100	1.658
609	1.08	9000	0.158	2.376	9000	1.69
610	0.275	9500	0.166	1.821	9500	1.727
611	0.162	9200	0.182	1.759	9200	1.669
612	0.143	8000	0.147	1.756	8000	1.646
613	0.183	8000	0.149	1.692	8000	1.637
614	267.451	10000	0.162	164.718	10000	1.617
615	15.829	2600	0.13	7.28	2600	1.605
616	0.169	8800	0.131	1.689	8800	1.611
617	0.265	9200	0.148	1.755	9200	1.654
618	0.305	8100	0.16	1.808	8100	1.665
619	1.12	8900	0.122	2.415	8900	1.599
620	0.262	7800	0.127	1.758	7800	1.602
621	0.201	9800	0.153	1.786	9800	1.658
622	0.26	9100	0.161	1.86	9100	1.676
623	0.507	9100	0.134	1.915	9100	1.61
624	0.151	9300	0.127	1.667	9300	1.59
625	1.273	9300	0.116	2.529	9300	1.555
626	3.477	10600	0.106	3.906	10600	1.517
627	0.777	10200	0.114	2.273	10200	1.523
628	1.862	9800	0.129	2.885	9800	1.599
629	0.4	9000	0.141	1.965	9000	1.611
630	0.278	10600	0.145	1.896	10600	1.595
631	0.498	9900	0.135	1.982	9900	1.56
632	0.464	9100	0.105	1.849	9100	1.529
633	0.365	10000	0.118	1.843	10000	1.541
634	0.412	7100	0.13	1.722	7100	1.551
635	0.361	9100	0.121	1.851	9100	1.471
636	0.875	9400	0.12	2.144	9400	1.501
637	0.58	10200	0.139	2.101	10200	1.477
638	0.365	10100	0.126	1.962	10100	1.67
639	0.156	8000	0.135	1.783	8000	1.707
640	0.579	8400	0.133	2.144	8400	1.665
641	0.156	10000	0.133	1.873	10000	1.702
642	0.26	9700	0.139	1.966	9700	1.746
643	1.207	9500	0.146	2.624	9500	1.725
644	0.47	9100	0.144	2.032	9100	1.723
645	0.567	8900	0.124	2.121	8900	1.684
646	0.371	9000	0.149	2.024	9000	1.7
647	0.529	7600	0.167	2.107	7600	1.725
648	0.732	9500	0.155	2.143	9500	1.709
649	0.335	7200	0.148	1.912	7200	1.676
650	0.164	9400	0.144	1.81	9400	1.675
651	0.165	8800	0.141	1.766	8800	1.736
652	0.616	8400	0.139	2.163	8400	1.703
653	0.147	9800	0.145	1.892	9800	1.684
654	0.133	8000	0.146	1.765	8000	1.736
655	0.506	7400	0.159	2.09	7400	1.7
656	0.159	10300	0.159	1.74	10300	1.628
657	0.256	9600	0.14	2.053	9600	1.627
658	0.147	8000	0.123	1.708	8000	1.634
659	0.68	10200	0.173	2.147	10200	1.638
660	0.354	9400	0.187	1.965	9400	1.616
661	0.172	9800	0.154	1.866	9800	1.616
662	0.552	10700	0.139	2.143	10700	1.601
663	0.154	8000	0.145	1.784	8000	1.633
664	1.34	11200	0.132	2.629	11200	1.622
665	0.139	9400	0.122	1.896	9400	1.572
666	0.157	10300	0.166	1.78	10300	1.6
667	0.641	10100	0.17	2.182	10100	1.601
668	1.332	9300	0.125	2.564	9300	1.591
669	0.698	10800	0.106	2.245	10800	1.581
670	0.491	10500	0.112	2.072	10500	1.611
671	1.862	9800	0.119	2.781	9800	1.619
672	1.836	10500	0.132	2.903	10500	1.601
673	0.148	8000	0.133	1.693	8000	1.565
674	34.173	10400	0.125	22.898	10400	1.525
675	1.007	10100	0.11	2.266	10100	1.535
676	0.906	9300	0.133	2.237	9300	1.601
677	2.113	9800	0.145	3.35	9800	1.601
678	1.39	9600	0.147	2.589	9600	1.594
679	0.133	8000	0.139	1.637	8000	1.569
680	2.884	9100	0.135	3.527	9100	1.501
681	0.144	7400	0.132	1.688	7400	1.511
682	0.184	9200	0.13	1.624	9200	1.564
683	0.344	9200	0.126	1.742	9200	1.538
684	0.334	9800	0.115	1.813	9800	1.572
685	1.851	9400	0.143	2.645	9400	1.501
686	0.157	9800	0.155	1.612	9800	1.48
687	1.406	9800	0.12	2.654	9800	1.684
688	1.687	9600	0.147	2.87	9600	1.727
689	2.109	10700	0.147	3.367	10700	1.672
690	0.146	9200	0.124	1.957	9200	1.676
691	0.169	9400	0.17	1.92	9400	1.736
692	1.713	10300	0.175	2.968	10300	1.762
693	0.732	10300	0.142	2.339	10300	1.742
694	0.172	3100	0.123	1.918	3100	1.736
695	0.379	10400	0.149	2.107	10400	1.742
696	0.167	9800	0.156	1.892	9800	1.735
697	0.281	8500	0.147	1.974	8500	1.704
698	0.298	10400	0.151	2.021	10400	1.722
699	0.467	10300	0.126	2.054	10300	1.718
700	0.15	10200	0.105	1.798	10200	1.684
701	2.064	10700	0.137	3.185	10700	1.653
702	0.166	4000	0.152	1.828	4000	1.637
703	0.17	8000	0.162	1.833	8000	1.673
704	0.192	8400	0.162	1.843	8400	1.702
705	0.884	9300	0.135	2.295	9300	1.646
706	0.187	8000	0.151	1.744	8000	1.625
707	0.828	9000	0.136	2.236	9000	1.645
708	0.443	9400	0.148	1.922	9400	1.638
709	0.175	9500	0.143	1.727	9500	1.588
710	0.153	7000	0.177	1.768	7000	1.599
711	15.983	10500	0.177	12.429	10500	1.626
712	0.205	7500	0.151	1.66	7500	1.602
713	0.246	9500	0.125	1.751	9500	1.573
714	0.202	9200	0.123	1.682	9200	1.568
715	0.323	7900	0.167	1.826	7900	1.6
716	1.259	10000	0.167	2.49	10000	1.599
717	0.141	9100	0.135	1.674	9100	1.581
718	5.557	10300	0.123	5.464	10300	1.583
719	0.147	7900	0.139	1.67	7900	1.616
720	0.168	9300	0.159	1.638	9300	1.623
721	0.161	10000	0.143	1.67	10000	1.616
722	0.47	10100	0.127	2.034	10100	1.595
723	5.107	10700	0.133	5.079	10700	1.547
724	0.234	10200	0.134	1.887	10200	1.582
725	1.244	10400	0.125	2.333	10400	1.614
726	0.365	9100	0.133	1.97	9100	1.588
727	2.237	10300	0.109	3.234	10300	1.576
728	0.159	9600	0.128	1.769	9600	1.563
729	0.144	9900	0.143	1.713	9900	1.471
730	0.554	10200	0.145	1.92	10200	1.509
731	0.581	10000	0.131	2.008	10000	1.553
732	2.254	10800	0.116	3.087	10800	1.466
733	0.209	10000	0.118	1.689	10000	1.492
734	0.461	10000	0.137	1.84	10000	1.541
735	0.264	9800	0.131	1.851	9800	1.524
736	0.146	7300	0.133	1.808	7300	1.692
737	0.168	9200	0.158	1.813	9200	1.691
738	2.942	9100	0.154	3.887	9100	1.687
739	0.266	8600	0.123	1.862	8600	1.74
740	0.367	8500	0.174	1.941	8500	1.759
741	0.134	8000	0.161	1.731	8000	1.762
742	0.168	8800	0.127	1.824	8800	1.733
743	0.187	7900	0.142	1.788	7900	1.721
744	0.407	7600	0.141	1.998	7600	1.719
745	0.148	8000	0.133	1.777	8000	1.692
746	0.778	9000	0.131	2.294	9000	1.693
747	2.45	10200	0.152	3.343	10200	1.714
748	0.51	9500	0.136	2.272	9500	1.698
749	0.482	7500	0.13	2.03	7500	1.63
750	0.415	9300	0.148	1.995	9300	1.63
751	0.156	8800	0.132	1.79	8800	1.654
752	3.841	10100	0.133	4.421	10100	1.698
753	0.136	9600	0.136	1.898	9600	1.69
754	0.154	8000	0.125	1.774	8000	1.652
755	26.623	10700	0.154	18.103	10700	1.669
756	0.165	8000	0.157	1.706	8000	1.717
757	0.181	6600	0.124	1.709	6600	1.654
758	0.15	6900	0.125	1.899	6900	1.582
759	0.182	8900	0.14	1.813	8900	1.599
760	0.344	8200	0.149	1.909	8200	1.626
761	0.344	10100	0.107	1.92	10100	1.575
762	8.141	10300	0.129	8.02	10300	1.557
763	0.177	9900	0.152	1.72	9900	1.567
764	0.125	8900	0.174	1.756	8900	1.58
765	0.211	10400	0.161	1.885	10400	1.561
766	0.138	6600	0.141	1.73	6600	1.579
767	0.155	9400	0.121	1.829	9400	1.59
768	0.155	7300	0.119	1.722	7300	1.598
769	0.137	8000	0.129	1.709	8000	1.532
770	3.319	9500	0.136	3.811	9500	1.539
771	0.684	9500	0.125	1.976	9500	1.545
772	0.143	8000	0.136	1.623	8000	1.601
773	0.703	10300	0.132	2.05	10300	1.597
774	0.443	7200	0.111	1.811	7200	1.603
775	3.382	9700	0.114	4.054	9700	1.606
776	0.12	9100	0.119	1.69	9100	1.591
777	0.158	7400	0.137	1.628	7400	1.548
778	0.144	9500	0.137	1.591	9500	1.519
779	4.856	9700	0.131	4.929	9700	1.517
780	0.207	7900	0.12	1.695	7900	1.557
781	0.184	5700	0.113	1.584	5700	1.559
782	0.566	7300	0.113	1.821	7300	1.546
783	0.152	8700	0.116	1.577	8700	1.546
784	3.681	9500	0.119	3.66	9500	1.544
785	0.249	10300	0.138	1.924	10300	1.714
786	0.129	9600	0.131	1.872	9600	1.699
787	0.172	8000	0.147	1.897	8000	1.703
788	0.692	9800	0.139	2.092	9800	1.743
789	0.513	8900	0.154	2.097	8900	1.766
790	0.181	10400	0.121	1.867	10400	1.693
791	0.538	8500	0.128	2.264	8500	1.707
792	0.22	9700	0.152	1.968	9700	1.721
793	0.156	8700	0.137	1.959	8700	1.685
794	0.223	9400	0.123	1.9	9400	1.692
795	0.155	9800	0.135	1.889	9800	1.684
796	0.606	10300	0.171	2.307	10300	1.683
797	1.718	10300	0.145	2.985	10300	1.669
798	0.233	9600	0.125	2.008	9600	1.654
799	0.935	10300	0.152	2.547	10300	1.622
800	1.298	9400	0.158	2.595	9400	1.706
801	121.492	8800	0.142	75.015	8800	1.713
802	73.361	7600	0.143	52.029	7600	1.689
803	32.736	8000	0.147	26.983	8000	1.66
804	18.582	7400	0.153	12.692	7400	1.678
805	3.006	4100	0.128	3.491	4100	1.69
806	1.303	5500	0.122	2.573	5500	1.653
807	0.837	5100	0.144	2.143	5100	1.619
808	0.147	8000	0.152	1.655	8000	1.627
809	0.279	9100	0.115	1.847	9100	1.659
810	0.192	9000	0.102	1.678	9000	1.605
811	9.689	9700	0.137	61.928	9700	1.586
812	0.183	8000	0.162	1.766	8000	1.566
813	1.968	8700	0.174	5.684	8700	1.565
814	1.109	7200	0.16	1.928	7200	1.565
815	26.943	9000	0.141	48.844	9000	1.565
816	24.895	7800	0.134	7.451	7800	1.567
817	0.312	7800	0.126	1.749	7800	1.571
818	0.193	8700	0.118	1.724	8700	1.551
819	0.298	9200	0.132	1.84	9200	1.559
820	0.156	8400	0.128	1.748	8400	1.615
821	0.428	9400	0.133	1.902	9400	1.585
822	0.619	9000	0.122	1.999	9000	1.597
823	2.078	10100	0.088	3.131	10100	1.586
824	0.243	8800	0.094	1.731	8800	1.62
825	0.152	3000	0.122	1.616	3000	1.626
826	0.156	9300	0.142	1.571	9300	1.555
827	0.156	8600	0.141	1.573	8600	1.554
828	0.161	8700	0.125	1.565	8700	1.527
829	0.134	8000	0.099	1.547	8000	1.566
830	0.152	8000	0.105	1.54	8000	1.589
831	0.129	8000	0.11	1.569	8000	1.59
832	0.139	5800	0.107	1.533	5800	1.561
833	0.135	8000	0.118	1.496	8000	1.549
834	0.27	8700	0.126	2.235	8700	1.68
835	0.202	9000	0.13	2.072	9000	1.713
836	0.372	6400	0.153	2.307	6400	1.778
837	0.34	5600	0.178	2.275	5600	1.747
838	0.199	9200	0.127	1.98	9200	1.63
839	2.587	9400	0.129	3.925	9400	1.651
840	0.383	7700	0.128	2.268	7700	1.683
841	3.236	10400	0.124	4.408	10400	1.649
842	1.466	9800	0.148	3.461	9800	1.617
843	0.765	8400	0.15	2.751	8400	1.609
844	2.111	8900	0.156	3.857	8900	1.612
845	0.257	9700	0.156	2.624	9700	1.626
846	0.507	9300	0.113	2.83	9300	1.609
847	0.191	8000	0.118	2.428	8000	1.58
848	0.316	9500	0.145	2.709	9500	1.591
849	0.159	9200	0.133	2.551	9200	1.617
850	25.498	9800	0.155	18.452	9800	1.571
851	0.648	8500	0.149	2.569	8500	1.598
852	0.145	8900	0.127	2.538	8900	1.594
853	0.149	8600	0.122	2.387	8600	1.573
854	0.583	8100	0.125	2.432	8100	1.553
855	8.678	9700	0.123	7.876	9700	1.528
856	0.171	9100	0.138	2.575	9100	1.567
857	57.306	10300	0.155	42.934	10300	1.626
858	0.192	7300	0.131	2.276	7300	1.657
859	0.168	7700	0.131	2.17	7700	1.613
860	1.197	8500	0.127	2.844	8500	1.564
861	0.151	8500	0.104	2.139	8500	1.569
862	0.158	8400	0.117	2.323	8400	1.58
863	0.143	9200	0.142	2.519	9200	1.58
864	0.635	8900	0.147	2.475	8900	1.533
865	0.188	8700	0.165	2.339	8700	1.515
866	1.677	9900	0.173	3.334	9900	1.532
867	2.579	9800	0.183	3.938	9800	1.583
868	0.733	7500	0.277	2.153	7500	1.621
869	0.788	9200	0.239	2.459	9200	1.607
870	0.698	8700	0.2	2.549	8700	1.572
871	0.847	9100	0.18	2.622	9100	1.597
872	1.027	9000	0.177	2.707	9000	1.611
873	0.193	7700	0.134	2.617	7700	1.617
874	0.21	9300	0.128	2.678	9300	1.577
875	0.521	9200	0.163	2.426	9200	1.578
876	0.159	8900	0.155	2.024	8900	1.584
877	0.166	7800	0.145	2.177	7800	1.595
878	0.342	8700	0.164	2.255	8700	1.599
879	0.282	9800	0.126	2.554	9800	1.559
880	2.677	8800	0.108	3.653	8800	1.524
881	50.123	9700	0.12	35.168	9700	1.507
882	0.219	8300	0.127	1.873	8300	1.487
883	0.2	8200	0.122	2.04	8200	1.666
884	0.246	6400	0.151	2.141	6400	1.696
885	0.172	6600	0.154	2.097	6600	1.709
886	0.281	7700	0.148	2.36	7700	1.697
887	1.489	7700	0.129	3.018	7700	1.649
888	0.188	7700	0.136	2.2	7700	1.657
889	0.171	9000	0.136	1.997	9000	1.615
890	0.191	8900	0.126	2.117	8900	1.587
891	0.173	8700	0.123	1.96	8700	1.652
892	0.17	8800	0.111	2.258	8800	1.62
893	0.169	8900	0.139	2.056	8900	1.638
894	1.199	8000	0.154	2.839	8000	1.66
895	0.178	8200	0.135	1.799	8200	1.618
896	0.165	9100	0.136	1.955	9100	1.612
897	0.152	10600	0.131	1.933	10600	1.624
898	53.083	9900	0.133	35.078	9900	1.646
899	1.084	9900	0.155	2.98	9900	1.588
900	0.134	9700	0.143	2.241	9700	1.57
901	0.162	9500	0.127	1.795	9500	1.579
902	0.218	7600	0.097	1.904	7600	1.59
903	0.294	9700	0.133	2.426	9700	1.615
904	0.864	11000	0.133	3.017	11000	1.606
905	0.177	8400	0.131	1.818	8400	1.576
906	0.472	8800	0.148	2.499	8800	1.571
907	0.155	9000	0.141	2.111	9000	1.623
908	0.163	8200	0.138	2.017	8200	1.588
909	2.469	10400	0.122	3.803	10400	1.579
910	0.182	10400	0.104	2.058	10400	1.601
911	0.129	9500	0.121	2.133	9500	1.598
912	0.153	9100	0.125	2.196	9100	1.575
913	9.861	10100	0.128	8.306	10100	1.538
914	2.135	9700	0.152	3.341	9700	1.546
915	1.595	9500	0.179	3.114	9500	1.547
916	0.542	8200	0.17	2.46	8200	1.559
917	1.712	9200	0.169	3.246	9200	1.6
918	0.641	8700	0.173	2.394	8700	1.597
919	0.509	7900	0.165	2.149	7900	1.567
920	1.047	9300	0.168	2.689	9300	1.594
921	0.215	7600	0.145	1.839	7600	1.608
922	0.53	6000	0.144	2.196	6000	1.548
923	0.189	8000	0.159	1.743	8000	1.548
924	0.167	10100	0.159	1.656	10100	1.601
925	0.204	8000	0.138	1.694	8000	1.616
926	0.174	9700	0.157	1.686	9700	1.622
927	0.166	8000	0.177	1.716	8000	1.578
928	0.183	8700	0.126	1.651	8700	1.521
929	0.175	7500	0.116	1.817	7500	1.513
930	0.854	9500	0.127	2.626	9500	1.507
931	2.815	10200	0.129	4.056	10200	1.503
932	0.16	8500	0.148	2.4	8500	1.681
933	0.17	9700	0.164	2.385	9700	1.723
934	0.364	9300	0.129	2.633	9300	1.711
935	0.174	9200	0.123	2.494	9200	1.706
936	0.175	9000	0.146	2.439	9000	1.684
937	0.258	8700	0.15	2.291	8700	1.687
938	0.718	10600	0.144	2.734	10600	1.623
939	0.26	9200	0.136	2.292	9200	1.584
940	0.63	8600	0.115	2.593	8600	1.636
941	1.82	9800	0.114	3.231	9800	1.635
942	0.165	9500	0.126	2.111	9500	1.629
943	0.591	9800	0.155	2.548	9800	1.649
944	0.244	8800	0.17	2.153	8800	1.609
945	0.526	9300	0.154	2.396	9300	1.606
946	0.152	8200	0.127	1.916	8200	1.619
947	0.162	8500	0.123	1.881	8500	1.621
948	0.162	9700	0.14	2.174	9700	1.607
949	0.141	8200	0.126	2.107	8200	1.596
950	0.582	8800	0.123	2.312	8800	1.653
951	0.966	8900	0.123	2.693	8900	1.609
952	8.004	9900	0.162	6.849	9900	1.609
953	25.606	9700	0.15	19.405	9700	1.59
954	0.448	8500	0.134	2.182	8500	1.566
955	0.579	7700	0.125	2.202	7700	1.553
956	0.477	9300	0.123	2.402	9300	1.578
957	0.219	6500	0.153	2.001	6500	1.597
958	3.306	9300	0.153	3.849	9300	1.565
959	0.724	9900	0.139	2.475	9900	1.55
960	0.458	8600	0.149	2.091	8600	1.592
961	0.175	7900	0.136	1.995	7900	1.563
962	0.385	10200	0.137	2.433	10200	1.548
963	0.744	10700	0.145	2.494	10700	1.581
964	0.141	9800	0.133	2.171	9800	1.571
965	0.154	10300	0.141	2.117	10300	1.577
966	0.232	9100	0.141	2.172	9100	1.621
967	0.169	10300	0.128	2.368	10300	1.603
968	0.158	8100	0.141	2.074	8100	1.592
969	0.427	9600	0.158	2.346	9600	1.594
970	0.374	9600	0.15	2.349	9600	1.603
971	0.263	7900	0.154	1.955	7900	1.584
972	1.579	9700	0.154	3.047	9700	1.566
973	0.33	8600	0.131	2.061	8600	1.556
974	0.143	9700	0.128	2.125	9700	1.579
975	0.281	7900	0.135	1.888	7900	1.582
976	0.188	9500	0.135	1.989	9500	1.573
977	3.406	9400	0.152	4.252	9400	1.578
978	0.205	7400	0.139	2.048	7400	1.58
979	0.284	8400	0.136	2.139	8400	1.491
980	2.253	9400	0.13	3.462	9400	1.493
981	0.295	8700	0.14	2.334	8700	1.688
982	0.178	9300	0.151	2.001	9300	1.723
983	0.285	8800	0.151	2.4	8800	1.736
984	1.224	8900	0.151	3.04	8900	1.716
985	0.181	7400	0.13	2.084	7400	1.708
986	0.154	8100	0.144	1.867	8100	1.691
987	0.151	10000	0.157	1.93	10000	1.637
988	0.149	9300	0.138	1.922	9300	1.598
989	0.935	10000	0.126	2.661	10000	1.636
990	0.224	6400	0.123	1.865	6400	1.579
991	0.746	8900	0.135	2.341	8900	1.583
992	0.145	8600	0.155	1.899	8600	1.606
993	0.181	9600	0.163	2.04	9600	1.598
994	0.156	9600	0.152	2.054	9600	1.591
995	1.031	9800	0.119	2.698	9800	1.562
996	1.717	10300	0.122	3.105	10300	1.552
997	0.182	10200	0.14	2.139	10200	1.588
998	11.524	9800	0.142	9.666	9800	1.596
999	1.043	9800	0.126	2.738	9800	1.576
1000	13.552	11000	0.12	10.069	11000	1.535
1001	0.164	10500	0.117	2.408	10500	1.525
1002	0.791	10300	0.113	2.725	10300	1.568
1003	1.416	10400	0.119	2.924	10400	1.566
1004	0.319	10600	0.112	2.483	10600	1.56
1005	0.192	10000	0.115	2.191	10000	1.574
1006	0.801	10600	0.153	2.594	10600	1.607
1007	0.172	10500	0.131	2.272	10500	1.515
1008	0.15	10300	0.12	2.21	10300	1.49
1009	0.136	9900	0.143	2.097	9900	1.541
1010	0.147	10100	0.175	1.778	10100	1.534
1011	0.151	8500	0.142	1.789	8500	1.559
1012	1.414	9600	0.134	2.722	9600	1.572
1013	0.277	9200	0.133	1.908	9200	1.557
1014	0.576	6800	0.136	2.083	6800	1.571
1015	0.178	9500	0.14	1.909	9500	1.625
1016	2.538	9900	0.133	3.543	9900	1.614
1017	0.138	10000	0.164	1.869	10000	1.535
1018	0.2	9300	0.166	2.113	9300	1.559
1019	3.061	9700	0.154	3.919	9700	1.607
1020	0.323	5700	0.143	2.091	5700	1.606
1021	0.268	8500	0.129	2.038	8500	1.564
1022	0.154	9600	0.126	2.109	9600	1.48
1023	1.368	9800	0.117	2.674	9800	1.482
1024	0.168	9800	0.132	1.877	9800	1.554
1025	0.187	9400	0.134	1.924	9400	1.569
1026	0.156	9800	0.137	1.955	9800	1.614
1027	0.153	10200	0.138	2.028	10200	1.546
1028	0.993	10300	0.138	2.556	10300	1.513
1029	0.393	10000	0.143	2.248	10000	1.528
1030	0.173	9900	0.129	2.149	9900	1.698
1031	0.278	9700	0.129	2.235	9700	1.733
1032	2.007	10500	0.144	3.44	10500	1.718
1033	0.389	10300	0.149	2.406	10300	1.711
1034	1.574	10600	0.147	3.207	10600	1.69
1035	1.329	10200	0.143	3.059	10200	1.692
1036	0.234	10600	0.152	2.169	10600	1.663
1037	0.987	10200	0.155	2.751	10200	1.623
1038	0.592	10300	0.148	2.293	10300	1.643
1039	0.207	9400	0.13	1.987	9400	1.605
1040	7.139	9600	0.135	6.777	9600	1.604
1041	0.194	9400	0.135	1.92	9400	1.593
1042	0.916	9500	0.146	2.536	9500	1.546
1043	0.155	8400	0.124	1.961	8400	1.527
1044	2.636	9200	0.107	3.688	9200	1.537
1045	0.219	9900	0.123	1.995	9900	1.531
1046	0.159	7700	0.133	1.821	7700	1.565
1047	0.985	9100	0.166	2.419	9100	1.595
1048	0.589	9400	0.132	2.282	9400	1.528
1049	0.156	8700	0.117	1.928	8700	1.522
1050	0.405	9700	0.121	2.062	9700	1.506
1051	1.626	9700	0.113	2.746	9700	1.54
1052	0.453	9700	0.113	2.131	9700	1.587
1053	0.13	9600	0.107	1.968	9600	1.58
1054	0.993	10200	0.122	2.429	10200	1.574
1055	3.321	10600	0.146	3.846	10600	1.52
1056	4.548	10600	0.115	4.765	10600	1.532
1057	6.455	9800	0.125	5.768	9800	1.497
1058	4.401	11000	0.142	4.949	11000	1.51
1059	0.148	10200	0.176	2.021	10200	1.51
1060	0.451	10300	0.145	2.17	10300	1.531
1061	0.459	10500	0.147	2.464	10500	1.545
1062	0.472	10600	0.127	2.397	10600	1.534
1063	1.61	10500	0.125	3.151	10500	1.556
1064	6.159	10900	0.135	6.128	10900	1.56
1065	2.762	10700	0.131	4.034	10700	1.56
1066	0.403	9200	0.132	2.033	9200	1.534
1067	142.912	10700	0.173	93.216	10700	1.568
1068	0.219	8000	0.15	1.982	8000	1.588
1069	0.17	10300	0.122	1.928	10300	1.571
1070	0.842	9200	0.12	2.379	9200	1.547
1071	2.821	10700	0.106	3.448	10700	1.537
1072	0.129	9800	0.109	1.92	9800	1.58
1073	0.371	10600	0.129	2.086	10600	1.58
1074	0.253	9400	0.134	1.911	9400	1.554
1075	0.139	9900	0.145	1.898	9900	1.539
1076	0.169	8500	0.135	1.766	8500	1.534
1077	2.318	9200	0.114	3.213	9200	1.518
1078	0.144	9100	0.134	1.736	9100	1.533
1079	1.788	7900	0.097	3.004	7900	1.706
1080	0.192	8400	0.139	1.949	8400	1.719
1081	0.176	8800	0.145	1.959	8800	1.7
1082	0.162	9900	0.147	1.966	9900	1.674
1083	0.396	7700	0.147	2.272	7700	1.649
1084	0.16	8400	0.142	1.859	8400	1.681
1085	0.146	9300	0.142	1.726	9300	1.676
1086	1.454	10300	0.161	2.669	10300	1.618
1087	0.15	7200	0.165	1.791	7200	1.636
1088	0.153	9700	0.149	2.009	9700	1.635
1089	0.573	9200	0.145	2.064	9200	1.63
1090	0.482	9900	0.135	2.216	9900	1.552
1091	0.134	9600	0.14	2.007	9600	1.536
1092	5.829	10400	0.145	6.546	10400	1.536
1093	6.964	10700	0.14	6.03	10700	1.603
1094	0.16	9900	0.138	2.03	9900	1.571
1095	0.155	10500	0.147	2.032	10500	1.583
1096	0.152	9800	0.166	1.973	9800	1.63
1097	0.879	10600	0.144	2.574	10600	1.63
1098	0.872	10600	0.124	2.272	10600	1.549
1099	1.521	10400	0.138	2.75	10400	1.533
1100	0.147	9500	0.156	1.888	9500	1.53
1101	0.135	10300	0.15	1.882	10300	1.571
1102	0.125	10200	0.135	1.846	10200	1.628
1103	0.118	10500	0.135	1.847	10500	1.562
1104	0.495	11000	0.149	2.363	11000	1.517
1105	0.131	9700	0.122	1.984	9700	1.526
1106	0.162	9800	0.132	1.986	9800	1.518
1107	0.242	9700	0.142	1.881	9700	1.519
1108	0.756	10200	0.134	2.189	10200	1.454
1109	6.275	10500	0.122	6.115	10500	1.52
1110	8.182	10400	0.141	6.807	10400	1.537
1111	1.646	10000	0.143	2.75	10000	1.526
1112	0.245	10200	0.144	1.968	10200	1.538
1113	0.194	9100	0.136	1.986	9100	1.542
1114	1.39	8700	0.131	2.653	8700	1.586
1115	0.14	8100	0.119	1.819	8100	1.566
1116	6.152	9500	0.15	6.227	9500	1.569
1117	0.401	8200	0.16	2.008	8200	1.559
1118	1.844	10200	0.138	2.897	10200	1.546
1119	0.168	8000	0.144	1.753	8000	1.556
1120	1.231	9000	0.112	2.509	9000	1.528
1121	0.144	9000	0.125	1.684	9000	1.555
1122	2.128	10600	0.14	3.025	10600	1.565
1123	0.792	10600	0.144	2.43	10600	1.521
1124	0.886	9900	0.138	2.486	9900	1.521
1125	0.157	9500	0.133	1.865	9500	1.569
1126	0.137	10500	0.105	1.995	10500	1.541
1127	0.139	10500	0.111	1.993	10500	1.507
1128	0.169	9800	0.144	2.088	9800	1.665
1129	14.551	10100	0.166	11.61	10100	1.653
1130	0.179	8000	0.157	2.054	8000	1.614
1131	0.147	10300	0.147	1.987	10300	1.668
1132	0.185	10200	0.128	2.082	10200	1.667
1133	1.452	10500	0.13	3.006	10500	1.667
1134	3.229	10500	0.143	4.073	10500	1.633
1135	0.136	10500	0.149	2.159	10500	1.537
1136	2.479	10700	0.15	3.809	10700	1.602
1137	0.225	10200	0.145	1.983	10200	1.64
1138	1.108	9600	0.145	2.544	9600	1.63
1139	4.651	10200	0.157	4.609	10200	1.569
1140	0.156	9500	0.158	1.924	9500	1.557
1141	69.051	10200	0.173	49.817	10200	1.583
