SPOT_LABEL	CH1_NBC_INT	CH1_SPOT_AREA	CH1_SPOT_BKGD	CH2_NBC_INT	CH2_SPOT_AREA	CH2_SPOT_BKGD
577	0.147	7300	0.134	2.157	7300	1.93
578	0.176	9900	0.142	2.036	9900	1.955
579	0.193	9000	0.157	2.174	9000	1.931
580	0.164	8000	0.161	2.191	8000	1.923
581	0.152	8000	0.144	2.151	8000	1.89
582	0.485	8400	0.154	2.416	8400	1.895
583	0.191	8400	0.184	2.066	8400	1.865
584	0.588	6800	0.144	2.384	6800	1.865
585	0.299	7900	0.174	2.115	7900	1.876
586	0.153	8000	0.181	1.977	8000	1.854
587	0.397	7800	0.134	2.17	7800	1.813
588	0.146	10200	0.111	1.902	10200	1.842
589	0.151	9100	0.127	2.026	9100	1.873
590	1.538	9900	0.135	3.334	9900	1.886
591	0.515	8300	0.124	2.415	8300	1.954
592	1.982	9700	0.121	3.944	9700	2.004
593	0.364	8500	0.149	2.307	8500	1.974
594	11.28	10000	0.138	11.324	10000	1.951
595	0.32	8800	0.137	2.247	8800	1.8
596	1.837	10800	0.126	3.487	10800	1.864
597	0.257	10100	0.116	2.297	10100	1.905
598	0.524	10500	0.149	2.595	10500	1.921
599	0.158	9800	0.149	2.22	9800	1.932
600	0.203	8400	0.149	2.18	8400	1.938
601	0.629	9700	0.142	2.567	9700	1.914
602	0.15	9200	0.121	2.189	9200	1.902
603	0.231	9400	0.156	2.325	9400	1.932
604	0.147	9600	0.132	2.042	9600	1.935
605	0.136	9700	0.13	2.048	9700	1.875
606	0.475	9400	0.117	2.398	9400	1.856
607	0.459	9600	0.11	2.292	9600	1.834
608	0.949	8600	0.114	2.691	8600	1.802
609	1.066	9000	0.126	2.744	9000	1.802
610	0.241	9600	0.104	2.102	9600	1.847
611	0.135	8500	0.085	2.042	8500	1.876
612	0.142	9600	0.099	1.98	9600	1.905
613	0.129	8000	0.127	1.949	8000	1.897
614	230.953	10500	0.194	216.412	10500	1.872
615	0.175	8000	0.166	2.045	8000	1.863
616	0.153	10200	0.115	2.017	10200	1.855
617	0.265	7800	0.132	2.118	7800	1.838
618	0.268	9000	0.154	2.073	9000	1.87
619	1.084	9500	0.146	3.042	9500	1.958
620	0.263	8200	0.134	2.122	8200	1.968
621	0.185	9500	0.148	2.147	9500	1.969
622	0.279	8500	0.147	2.272	8500	1.958
623	0.513	8200	0.14	2.335	8200	1.952
624	0.133	8000	0.147	2.085	8000	1.914
625	1.555	8800	0.135	3.364	8800	1.877
626	2.537	10400	0.141	4.68	10400	1.909
627	0.558	10700	0.17	2.821	10700	1.919
628	1.802	10300	0.151	3.443	10300	1.953
629	0.346	9300	0.139	2.486	9300	1.933
630	0.266	10800	0.148	2.349	10800	1.876
631	0.535	9800	0.164	2.511	9800	1.884
632	0.385	9300	0.196	2.299	9300	1.871
633	0.388	9100	0.171	2.274	9100	1.8
634	0.472	7300	0.162	2.172	7300	1.813
635	0.434	8400	0.169	2.357	8400	1.824
636	0.633	9300	0.162	2.678	9300	1.824
637	0.504	9900	0.163	2.64	9900	1.905
638	0.318	10000	0.148	2.315	10000	1.916
639	0.152	10000	0.149	2.08	10000	1.949
640	0.567	8700	0.155	2.481	8700	1.954
641	0.148	8800	0.12	2.142	8800	1.983
642	0.24	9200	0.114	2.218	9200	1.984
643	1.306	9800	0.134	2.998	9800	1.923
644	0.532	8900	0.146	2.326	8900	1.849
645	0.5	9300	0.132	2.381	9300	1.909
646	0.344	9800	0.128	2.252	9800	1.901
647	0.445	8900	0.132	2.458	8900	1.916
648	0.558	9500	0.132	2.453	9500	2
649	0.364	8000	0.136	2.202	8000	1.999
650	0.15	10300	0.125	2.048	10300	1.99
651	0.139	9500	0.104	1.997	9500	1.966
652	0.573	8700	0.112	2.423	8700	1.963
653	0.131	10300	0.131	2.105	10300	1.892
654	0.158	8200	0.129	2.033	8200	1.887
655	0.562	8000	0.122	2.407	8000	1.86
656	0.142	9900	0.102	1.949	9900	1.798
657	0.282	9800	0.097	2.322	9800	1.811
658	0.125	8000	0.11	1.996	8000	1.854
659	0.776	9400	0.137	2.612	9400	1.819
660	0.343	10000	0.096	2.2	10000	1.823
661	0.155	10300	0.102	2.119	10300	1.861
662	0.474	10000	0.118	2.53	10000	1.865
663	0.128	8000	0.137	2.139	8000	1.855
664	1.217	11200	0.123	3.059	11200	1.858
665	0.138	9800	0.123	2.29	9800	1.872
666	0.134	9900	0.135	2.186	9900	1.896
667	0.551	10500	0.159	2.609	10500	1.899
668	1.515	9600	0.169	3.363	9600	1.94
669	0.579	10600	0.138	2.765	10600	1.937
670	0.361	10200	0.141	2.516	10200	1.938
671	1.612	10100	0.124	3.374	10100	1.934
672	1.873	10000	0.131	3.703	10000	1.902
673	0.143	8800	0.14	2.088	8800	1.903
674	28.242	10500	0.154	23.864	10500	1.895
675	0.785	10200	0.151	2.781	10200	1.916
676	0.92	9400	0.152	2.726	9400	1.919
677	2.523	10100	0.164	4.298	10100	1.924
678	1.446	9800	0.155	3.222	9800	1.903
679	0.168	3900	0.168	2.083	3900	1.859
680	3.626	9300	0.181	5.011	9300	1.869
681	0.152	8400	0.163	2.088	8400	1.901
682	0.245	8500	0.165	2.011	8500	1.889
683	0.411	9300	0.145	2.225	9300	1.825
684	0.354	9400	0.16	2.313	9400	1.811
685	2.22	9900	0.186	3.707	9900	1.867
686	0.184	8900	0.198	1.951	8900	1.898
687	1.501	9900	0.137	3.244	9900	1.936
688	1.568	10000	0.13	3.26	10000	1.953
689	1.903	10700	0.128	3.713	10700	1.952
690	0.159	10000	0.127	2.373	10000	1.95
691	0.144	10000	0.132	2.275	10000	1.939
692	1.514	10500	0.137	3.377	10500	1.881
693	0.668	10800	0.131	2.718	10800	1.895
694	0.146	10600	0.119	2.272	10600	1.936
695	0.387	9900	0.114	2.497	9900	1.918
696	0.161	10100	0.097	2.237	10100	1.916
697	0.239	9400	0.129	2.301	9400	1.947
698	0.268	10200	0.131	2.33	10200	1.932
699	0.378	9900	0.12	2.4	9900	1.943
700	0.142	9400	0.111	2.111	9400	1.956
701	1.696	11000	0.116	3.762	11000	1.945
702	0.143	9500	0.126	2.113	9500	1.909
703	0.17	8600	0.13	1.988	8600	1.88
704	0.175	8200	0.115	1.998	8200	1.835
705	1.06	9300	0.105	2.684	9300	1.804
706	0.165	9100	0.107	2.019	9100	1.812
707	0.688	9600	0.124	2.529	9600	1.857
708	0.467	8600	0.154	2.268	8600	1.813
709	0.135	9600	0.139	1.984	9600	1.817
710	0.151	7700	0.12	2.011	7700	1.86
711	12.064	10600	0.117	12.415	10600	1.86
712	0.173	8300	0.108	1.982	8300	1.853
713	0.215	9600	0.114	2.08	9600	1.876
714	0.196	9400	0.139	2.003	9400	1.887
715	0.224	10000	0.133	2.079	10000	1.928
716	1.031	10600	0.142	2.866	10600	1.947
717	0.131	9400	0.149	2.078	9400	1.93
718	4.86	10200	0.142	7.298	10200	1.927
719	0.13	8000	0.135	2.022	8000	1.941
720	0.134	8000	0.128	1.998	8000	1.941
721	0.145	10000	0.116	2.082	10000	1.901
722	0.371	9700	0.116	2.521	9700	1.941
723	4.185	10600	0.116	5.509	10600	1.978
724	0.204	9200	0.152	2.333	9200	1.923
725	1.096	10600	0.166	2.947	10600	1.933
726	0.363	9500	0.2	2.464	9500	1.911
727	2.166	10300	0.202	4.001	10300	1.878
728	0.179	8600	0.175	2.234	8600	1.857
729	0.153	10000	0.201	2.203	10000	1.858
730	0.497	10300	0.201	2.451	10300	1.869
731	0.572	8000	0.155	2.571	8000	1.891
732	1.871	10800	0.168	3.65	10800	1.887
733	0.24	8200	0.184	2.13	8200	1.845
734	0.436	10200	0.19	2.237	10200	1.873
735	0.242	9400	0.192	2.31	9400	1.876
736	0.152	10500	0.106	2.081	10500	1.909
737	0.146	9900	0.119	2.113	9900	1.956
738	2.542	9900	0.128	4.318	9900	1.992
739	0.246	9400	0.131	2.172	9400	1.936
740	0.303	9100	0.141	2.099	9100	1.921
741	0.178	6800	0.142	2.026	6800	1.879
742	0.152	9400	0.127	2.065	9400	1.898
743	0.203	8900	0.114	2.066	8900	1.942
744	0.379	8500	0.088	2.131	8500	1.929
745	0.15	9000	0.097	2.035	9000	1.887
746	0.671	9000	0.131	2.605	9000	1.891
747	1.903	9600	0.14	3.829	9600	1.924
748	0.469	9200	0.141	2.596	9200	1.91
749	0.562	7400	0.137	2.49	7400	1.92
750	0.309	9600	0.126	2.148	9600	1.906
751	0.147	9300	0.13	1.999	9300	1.878
752	3.455	9700	0.149	4.841	9700	1.868
753	0.143	8900	0.128	2.157	8900	1.863
754	0.146	10200	0.11	2.048	10200	1.875
755	22.905	10800	0.153	18.34	10800	1.838
756	0.181	8000	0.137	2.051	8000	1.838
757	0.132	8500	0.116	2.048	8500	1.831
758	0.16	8100	0.152	2.313	8100	1.821
759	0.165	10400	0.142	2.087	10400	1.823
760	0.384	7800	0.123	2.359	7800	1.862
761	0.28	9900	0.109	2.404	9900	1.872
762	7.882	10400	0.114	9.067	10400	1.859
763	0.15	9400	0.136	2.147	9400	1.888
764	0.118	9000	0.133	2.179	9000	1.951
765	0.214	10200	0.142	2.334	10200	1.944
766	0.155	8800	0.139	2.184	8800	1.881
767	0.142	9300	0.142	2.284	9300	1.877
768	0.147	8900	0.151	2.237	8900	1.919
769	0.118	9200	0.144	2.125	9200	1.937
770	2.67	9800	0.14	4.166	9800	1.898
771	0.464	9400	0.126	2.287	9400	1.893
772	0.141	8900	0.15	2.103	8900	1.975
773	0.652	8700	0.217	2.536	8700	1.962
774	0.403	8100	0.232	2.259	8100	1.96
775	2.074	9600	0.226	4.022	9600	2.006
776	0.248	9600	0.22	2.218	9600	2.006
777	0.21	9400	0.201	2.055	9400	1.924
778	0.164	8000	0.187	1.971	8000	1.865
779	5.562	9600	0.198	6.238	9600	1.857
780	0.236	10200	0.21	2.104	10200	1.893
781	0.165	8000	0.184	1.936	8000	1.892
782	0.7	7400	0.192	2.382	7400	1.865
783	0.176	8000	0.174	1.969	8000	1.867
784	3.255	9400	0.15	4.733	9400	1.872
785	0.244	9100	0.107	2.334	9100	1.879
786	0.137	9700	0.116	2.28	9700	1.905
787	0.145	8500	0.175	2.18	8500	1.945
788	0.592	10800	0.154	2.428	10800	1.975
789	0.511	8800	0.141	2.453	8800	1.952
790	0.16	9400	0.143	2.207	9400	1.892
791	0.444	8900	0.131	2.602	8900	1.898
792	0.213	9000	0.12	2.352	9000	1.898
793	0.154	10000	0.107	2.247	10000	1.871
794	0.196	8900	0.142	2.262	8900	1.904
795	0.144	9900	0.142	2.18	9900	1.951
796	0.591	9400	0.149	2.703	9400	1.926
797	1.458	10400	0.147	3.348	10400	1.898
798	0.197	9200	0.141	2.419	9200	1.871
799	0.736	9300	0.149	3.071	9300	1.866
800	1.051	9500	0.141	2.75	9500	1.841
801	139.607	9600	0.154	104.909	9600	1.878
802	67.056	8500	0.151	58.361	8500	1.958
803	29.563	7700	0.121	29.384	7700	1.971
804	17.456	7400	0.121	15.747	7400	1.838
805	2.341	4900	0.121	3.79	4900	1.838
806	1.064	6700	0.118	2.741	6700	1.885
807	0.738	5300	0.126	2.46	5300	1.85
808	0.133	10100	0.118	1.951	10100	1.813
809	0.242	8200	0.123	2.079	8200	1.799
810	0.166	8900	0.106	1.945	8900	1.752
811	9.254	9900	0.127	74.565	9900	1.832
812	0.158	8100	0.133	2.028	8100	1.904
813	1.747	8600	0.145	6.643	8600	1.942
814	1.176	8300	0.14	2.438	8300	1.944
815	23.112	9500	0.114	54.889	9500	1.893
816	29.954	8600	0.103	10.445	8600	1.854
817	0.339	7500	0.122	2.151	7500	1.938
818	0.17	8400	0.13	2.177	8400	1.946
819	0.249	9200	0.144	2.241	9200	1.906
820	0.153	6900	0.141	2.093	6900	1.893
821	0.336	9200	0.195	2.302	9200	1.95
822	0.452	8700	0.228	2.36	8700	1.944
823	0.924	9400	0.218	2.875	9400	1.974
824	0.307	10000	0.23	2.196	10000	2.066
825	0.218	4400	0.257	2.028	4400	2.059
826	0.203	8000	0.209	1.923	8000	1.949
827	0.179	9800	0.185	1.901	9800	1.871
828	0.207	3000	0.185	1.932	3000	1.894
829	0.207	8800	0.186	1.965	8800	1.878
830	0.212	6900	0.158	1.939	6900	1.83
831	0.17	2100	0.159	1.92	2100	1.855
832	0.169	7500	0.163	1.903	7500	1.817
833	0.195	5400	0.145	1.903	5400	1.809
834	0.214	9600	0.129	2.591	9600	1.915
835	0.186	8600	0.125	2.447	8600	1.885
836	0.273	8100	0.106	2.466	8100	1.806
837	0.301	6700	0.107	2.567	6700	1.868
838	0.18	8400	0.131	2.257	8400	1.885
839	2.582	9900	0.127	4.275	9900	1.797
840	0.412	8700	0.115	2.671	8700	1.76
841	2.928	10300	0.14	4.975	10300	1.815
842	1.233	9500	0.107	3.884	9500	1.849
843	0.642	8900	0.086	3.272	8900	1.892
844	1.934	9400	0.12	4.329	9400	1.911
845	0.192	9200	0.144	3.146	9200	1.918
846	0.467	8400	0.136	3.367	8400	1.882
847	0.175	7700	0.11	2.863	7700	1.878
848	0.317	9300	0.097	3.267	9300	1.878
849	0.162	9000	0.102	2.986	9000	1.86
850	21.814	8800	0.139	21.326	8800	1.859
851	0.61	8000	0.134	2.92	8000	1.82
852	0.166	8300	0.141	3.102	8300	1.782
853	0.134	7900	0.132	2.805	7900	1.756
854	0.508	8100	0.128	2.716	8100	1.755
855	7.965	9600	0.129	8.674	9600	1.879
856	0.175	8900	0.141	3.057	8900	1.911
857	81.354	9900	0.153	83.939	9900	1.924
858	0.177	8000	0.148	2.665	8000	1.942
859	0.151	8100	0.126	2.64	8100	1.843
860	1.358	8100	0.114	3.825	8100	1.843
861	0.147	6600	0.102	2.622	6600	1.885
862	0.141	9600	0.108	2.791	9600	1.877
863	0.151	9200	0.107	3.051	9200	1.851
864	0.704	8200	0.105	3.064	8200	1.827
865	0.193	8500	0.104	2.81	8500	1.849
866	1.683	9500	0.098	3.806	9500	1.876
867	2.451	9100	0.105	4.358	9100	1.888
868	0.209	8400	0.176	2.444	8400	1.863
869	0.181	8600	0.18	2.632	8600	1.849
870	1.033	8300	0.14	3.286	8300	1.83
871	0.733	9000	0.176	3.358	9000	1.857
872	1.078	9600	0.173	3.272	9600	1.886
873	0.185	9500	0.169	3.207	9500	1.883
874	0.201	9500	0.151	3.149	9500	1.844
875	0.683	9000	0.128	3.134	9000	1.842
876	0.158	9800	0.124	2.526	9800	1.859
877	0.169	7700	0.133	2.611	7700	1.859
878	0.426	7900	0.14	2.849	7900	1.825
879	0.289	9100	0.138	3.242	9100	1.81
880	2.903	9200	0.122	4.511	9200	1.814
881	50.484	9700	0.119	40.102	9700	1.855
882	0.204	8000	0.149	2.407	8000	1.854
883	0.174	7800	0.137	2.438	7800	1.897
884	0.193	8000	0.142	2.368	8000	1.866
885	0.165	7900	0.118	2.4	7900	1.819
886	0.223	7100	0.099	2.591	7100	1.805
887	1.433	8600	0.117	3.398	8600	1.887
888	0.19	6800	0.122	2.522	6800	1.898
889	0.142	8300	0.122	2.406	8300	1.8
890	0.187	8000	0.135	2.497	8000	1.8
891	0.145	8000	0.12	2.348	8000	1.862
892	0.157	8600	0.112	2.767	8600	1.916
893	0.138	9200	0.12	2.392	9200	1.954
894	0.911	8800	0.128	3.281	8800	1.941
895	0.168	7300	0.121	2.188	7300	1.875
896	0.172	8400	0.119	2.401	8400	1.872
897	0.147	8200	0.113	2.467	8200	1.878
898	44.523	10100	0.153	38.28	10100	1.877
899	0.802	9500	0.158	3.494	9500	1.864
900	0.14	8000	0.124	2.662	8000	1.837
901	0.151	8400	0.116	2.19	8400	1.823
902	0.265	5100	0.113	2.368	5100	1.747
903	0.223	8300	0.136	2.919	8300	1.766
904	0.67	10200	0.144	3.629	10200	1.952
905	0.17	8300	0.138	2.147	8300	1.934
906	0.399	7800	0.153	3.025	7800	1.91
907	0.153	9800	0.143	2.522	9800	1.987
908	0.154	6600	0.133	2.564	6600	1.967
909	2.038	10300	0.125	4.476	10300	1.861
910	0.179	8000	0.104	2.567	8000	1.888
911	0.154	8800	0.113	2.591	8800	1.865
912	0.142	9500	0.13	2.698	9500	1.819
913	8.678	10100	0.105	8.719	10100	1.846
914	1.736	8900	0.103	4.01	8900	1.851
915	1.247	9300	0.115	3.362	9300	1.881
916	0.371	8200	0.134	2.967	8200	1.906
917	1.782	8500	0.175	4.421	8500	1.928
918	0.717	8100	0.162	2.949	8100	1.928
919	0.676	7300	0.173	2.812	7300	1.905
920	1.137	9400	0.18	3.34	9400	1.857
921	0.232	7100	0.167	2.21	7100	1.852
922	0.641	6700	0.16	2.764	6700	1.89
923	0.205	8600	0.15	2.052	8600	1.897
924	0.164	8900	0.125	2.005	8900	1.904
925	0.18	8500	0.14	1.964	8500	1.876
926	0.149	9200	0.129	2.03	9200	1.76
927	0.178	9400	0.137	2.038	9400	1.777
928	0.19	10000	0.172	1.997	10000	1.818
929	0.226	6300	0.172	2.257	6300	1.841
930	0.612	9700	0.213	3.249	9700	1.936
931	2.304	10200	0.202	4.381	10200	1.88
932	0.142	10100	0.141	2.655	10100	1.842
933	0.175	9800	0.14	2.693	9800	1.851
934	0.288	9800	0.121	2.977	9800	1.898
935	0.16	9900	0.121	2.835	9900	1.894
936	0.152	9600	0.142	2.765	9600	1.948
937	0.217	9600	0.143	2.588	9600	1.911
938	0.571	10200	0.119	3.252	10200	1.84
939	0.259	9600	0.109	2.619	9600	1.804
940	0.532	9400	0.112	3.098	9400	1.804
941	1.591	9600	0.117	3.629	9600	1.885
942	0.145	9600	0.128	2.565	9600	1.918
943	0.581	9600	0.132	3.083	9600	1.845
944	0.2	9400	0.125	2.466	9400	1.851
945	0.491	9200	0.117	2.827	9200	1.837
946	0.152	8400	0.12	2.283	8400	1.811
947	0.152	8800	0.146	2.275	8800	1.818
948	0.136	8700	0.144	2.575	8700	1.842
949	0.146	8800	0.126	2.466	8800	1.846
950	0.745	8500	0.121	2.849	8500	1.837
951	0.964	8900	0.115	3.124	8900	1.771
952	5.809	9500	0.157	7.327	9500	1.831
953	20.107	9500	0.163	22.528	9500	1.862
954	0.419	7900	0.146	2.611	7900	1.846
955	0.521	7200	0.135	2.677	7200	1.891
956	0.376	8300	0.12	2.835	8300	1.959
957	0.194	7500	0.129	2.419	7500	1.951
958	2.742	8400	0.176	4.649	8400	1.894
959	0.588	9000	0.113	2.949	9000	1.894
960	0.346	7900	0.125	2.503	7900	1.837
961	0.157	7500	0.131	2.372	7500	1.843
962	0.323	10200	0.106	2.875	10200	1.889
963	0.599	10200	0.111	3.058	10200	1.884
964	0.145	9800	0.122	2.696	9800	1.892
965	0.149	9600	0.141	2.692	9600	1.92
966	0.253	8600	0.169	2.616	8600	1.94
967	0.183	10000	0.135	2.903	10000	1.94
968	0.156	9300	0.15	2.462	9300	1.867
969	0.469	9300	0.17	2.837	9300	1.897
970	0.351	9500	0.177	2.921	9500	1.905
971	0.28	8800	0.159	2.607	8800	1.9
972	2.04	9900	0.15	4.059	9900	1.899
973	0.291	9200	0.159	2.483	9200	1.814
974	0.154	9600	0.156	2.579	9600	1.785
975	0.244	8600	0.136	2.299	8600	1.762
976	0.202	8700	0.141	2.531	8700	1.81
977	5.176	9400	0.161	6.675	9400	1.847
978	0.292	8200	0.178	2.519	8200	1.879
979	0.385	8900	0.239	2.757	8900	1.935
980	1.849	9300	0.222	3.93	9300	1.891
981	0.279	8800	0.118	2.774	8800	1.868
982	0.16	9800	0.127	2.359	9800	1.889
983	0.261	9700	0.133	2.684	9700	1.946
984	1.262	9700	0.118	3.354	9700	1.899
985	0.156	8300	0.132	2.481	8300	1.865
986	0.174	8300	0.141	2.22	8300	1.845
987	0.143	9700	0.121	2.245	9700	1.835
988	0.148	8400	0.109	2.273	8400	1.839
989	0.964	9700	0.115	3.144	9700	1.835
990	0.226	6700	0.14	2.243	6700	1.915
991	0.618	8900	0.136	2.854	8900	1.918
992	0.147	8200	0.118	2.274	8200	1.876
993	0.151	10100	0.118	2.351	10100	1.844
994	0.133	10300	0.119	2.49	10300	1.822
995	0.93	9700	0.143	3.178	9700	1.828
996	1.514	10700	0.114	3.737	10700	1.831
997	0.152	9800	0.119	2.548	9800	1.818
998	10.928	9900	0.126	10.612	9900	1.848
999	0.74	9500	0.117	3.463	9500	1.848
1000	11.046	10700	0.129	10.368	10700	1.811
1001	0.185	10200	0.141	2.928	10200	1.82
1002	0.642	10600	0.134	3.179	10600	1.854
1003	1.881	10500	0.136	3.822	10500	1.83
1004	0.281	10400	0.134	3.009	10400	1.866
1005	0.18	9600	0.123	2.605	9600	1.884
1006	0.602	10400	0.129	3.098	10400	1.94
1007	0.165	10200	0.136	2.743	10200	1.886
1008	0.147	10200	0.102	2.688	10200	1.817
1009	0.129	9800	0.127	2.481	9800	1.837
1010	0.141	8000	0.146	2.179	8000	1.902
1011	0.123	9700	0.12	2.164	9700	1.888
1012	1.506	8500	0.102	3.259	8500	1.891
1013	0.24	8800	0.112	2.301	8800	1.914
1014	0.647	6300	0.124	2.655	6300	1.901
1015	0.182	8900	0.157	2.438	8900	1.923
1016	2.667	9800	0.168	4.479	9800	1.87
1017	0.149	7500	0.165	2.305	7500	1.834
1018	0.218	8000	0.171	2.654	8000	1.896
1019	2.879	9600	0.181	5.115	9600	1.918
1020	0.387	6800	0.168	2.633	6800	1.866
1021	0.328	8100	0.157	2.556	8100	1.85
1022	0.151	9600	0.158	2.625	9600	1.837
1023	1.647	9900	0.159	3.6	9900	1.851
1024	0.178	9100	0.154	2.305	9100	1.827
1025	0.186	8600	0.139	2.37	8600	1.809
1026	0.149	9800	0.13	2.383	9800	1.854
1027	0.234	10300	0.16	2.604	10300	1.893
1028	0.729	10500	0.207	2.992	10500	1.925
1029	0.373	10000	0.202	2.733	10000	1.957
1030	0.144	10200	0.098	2.526	10200	1.876
1031	0.288	9200	0.122	2.496	9200	1.888
1032	1.824	10700	0.139	3.79	10700	1.923
1033	0.289	10200	0.117	2.762	10200	1.944
1034	1.402	10200	0.096	3.715	10200	1.937
1035	1.285	10300	0.114	3.501	10300	1.822
1036	0.228	9700	0.127	2.644	9700	1.831
1037	0.867	10400	0.128	3.155	10400	1.861
1038	0.444	9500	0.134	2.856	9500	1.899
1039	0.189	10200	0.139	2.403	10200	1.955
1040	5.565	10600	0.133	7.062	10600	1.959
1041	0.221	9200	0.123	2.327	9200	1.879
1042	0.919	9500	0.131	2.99	9500	1.818
1043	0.161	8300	0.131	2.391	8300	1.819
1044	2.398	9400	0.14	4.326	9400	1.893
1045	0.218	9400	0.124	2.427	9400	1.87
1046	0.133	9600	0.124	2.145	9600	1.836
1047	0.859	8900	0.13	2.83	8900	1.85
1048	0.343	9300	0.1	2.591	9300	1.866
1049	0.14	9400	0.119	2.308	9400	1.806
1050	0.33	9300	0.143	2.492	9300	1.789
1051	1.406	9200	0.139	3.331	9200	1.922
1052	0.341	9500	0.132	2.578	9500	1.924
1053	0.148	8600	0.097	2.4	8600	1.869
1054	0.922	9900	0.123	3.033	9900	1.865
1055	3.195	10000	0.13	4.871	10000	1.913
1056	3.81	10200	0.108	5.223	10200	1.845
1057	5.948	10000	0.098	7.196	10000	1.794
1058	5.162	10400	0.106	6.663	10400	1.828
1059	0.146	10300	0.131	2.512	10300	1.888
1060	0.39	9800	0.107	2.613	9800	1.898
1061	0.434	10300	0.096	2.952	10300	1.845
1062	0.374	10400	0.104	3.022	10400	1.883
1063	1.044	10500	0.113	3.673	10500	1.866
1064	5.448	10700	0.154	6.921	10700	1.838
1065	2.741	9600	0.17	4.812	9600	1.86
1066	0.391	9400	0.176	2.443	9400	1.893
1067	149.471	10300	0.205	124.394	10300	1.876
1068	0.201	8000	0.159	2.491	8000	1.857
1069	0.151	9200	0.138	2.395	9200	1.82
1070	1.074	9000	0.156	3.004	9000	1.763
1071	2.611	10500	0.139	4.252	10500	1.812
1072	0.16	8900	0.15	2.404	8900	1.811
1073	0.467	9600	0.144	2.592	9600	1.794
1074	0.262	9200	0.122	2.415	9200	1.781
1075	0.145	8500	0.142	2.358	8500	1.798
1076	0.234	9500	0.175	2.212	9500	1.896
1077	0.845	8400	0.19	2.767	8400	1.912
1078	0.28	9500	0.194	2.272	9500	1.921
1079	1.496	7700	0.118	3.334	7700	1.82
1080	0.201	8000	0.122	2.273	8000	1.87
1081	0.171	8200	0.132	2.2	8200	1.89
1082	0.129	9500	0.131	2.192	9500	1.932
1083	0.361	8200	0.114	2.434	8200	1.94
1084	0.139	8800	0.121	2.191	8800	1.866
1085	0.142	6700	0.118	2.2	6700	1.891
1086	1.518	9700	0.127	3.329	9700	1.854
1087	0.144	8400	0.126	2.205	8400	1.851
1088	0.137	10000	0.127	2.432	10000	1.916
1089	0.464	8600	0.116	2.476	8600	1.887
1090	0.413	9500	0.119	2.604	9500	1.829
1091	0.148	10200	0.12	2.483	10200	1.777
1092	4.747	10000	0.135	6.823	10000	1.81
1093	4.981	10300	0.147	6.525	10300	1.881
1094	0.152	9000	0.131	2.506	9000	1.853
1095	0.156	9400	0.129	2.518	9400	1.837
1096	0.134	9400	0.131	2.477	9400	1.885
1097	0.892	10300	0.115	3.11	10300	1.88
1098	0.676	9800	0.119	2.722	9800	1.803
1099	1.315	10000	0.137	3.353	10000	1.828
1100	0.134	8700	0.144	2.307	8700	1.907
1101	0.135	9000	0.148	2.387	9000	1.924
1102	0.14	9600	0.114	2.267	9600	1.859
1103	0.136	8600	0.103	2.318	8600	1.919
1104	0.464	10600	0.125	2.852	10600	1.93
1105	0.147	10200	0.131	2.445	10200	1.837
1106	0.173	9700	0.104	2.593	9700	1.81
1107	0.181	9300	0.098	2.259	9300	1.838
1108	0.624	9800	0.115	2.604	9800	1.851
1109	2.523	10700	0.119	5.107	10700	1.915
1110	6.693	10200	0.134	7.599	10200	1.853
1111	1.752	9800	0.131	3.378	9800	1.836
1112	0.221	9700	0.117	2.385	9700	1.848
1113	0.23	9700	0.156	2.372	9700	1.84
1114	1.321	8100	0.166	3.254	8100	1.8
1115	0.158	9700	0.169	2.188	9700	1.832
1116	6.674	9000	0.208	8.174	9000	1.825
1117	0.437	8700	0.167	2.531	8700	1.883
1118	1.704	9800	0.136	3.612	9800	1.822
1119	0.16	9200	0.142	2.069	9200	1.759
1120	1.518	9200	0.134	3.427	9200	1.806
1121	0.161	9200	0.154	2.045	9200	1.809
1122	2.262	10100	0.157	3.782	10100	1.802
1123	0.573	10300	0.149	2.886	10300	1.769
1124	0.796	9900	0.141	3.202	9900	1.761
1125	0.17	9200	0.178	2.195	9200	1.818
1126	0.254	10200	0.182	2.576	10200	1.874
1127	0.316	10300	0.19	2.477	10300	1.886
1128	0.136	10300	0.115	2.484	10300	1.837
1129	10.009	10200	0.132	14.078	10200	1.918
1130	0.166	8000	0.142	2.388	8000	1.91
1131	0.138	9800	0.136	2.302	9800	1.898
1132	0.145	10400	0.137	2.522	10400	1.879
1133	1.095	10700	0.132	3.569	10700	1.871
1134	3.002	10100	0.118	4.771	10100	1.895
1135	0.143	10200	0.115	2.64	10200	1.831
1136	2.353	10500	0.127	4.289	10500	1.805
1137	0.227	9800	0.122	2.48	9800	1.916
1138	1.148	9100	0.116	3.195	9100	1.914
1139	5.089	10000	0.131	6.076	10000	1.896
1140	0.131	9300	0.121	2.358	9300	1.89
1141	60.291	10400	0.156	49.973	10400	1.834
1142	0.177	8000	0.155	2.165	8000	1.849
