SPOT_LABEL	CLONE_ID	SOURCE_CLONE_ID	ORIGIN
676	230058	CATMA3a16900	MADRID
677	229986	CATMA3a16840	MADRID
678	230010	CATMA3a16860	MADRID
679	229987	CATMA3a16920	MADRID
680	230011	CATMA3a16940	MADRID
681	230496	CATMA3a47110	UTRECHT
682	230520	CATMA3a47123	UTRECHT
683	230677	CATMA3a55200	MADRID
684	230701	CATMA3a55220	MADRID
685	230544	CATMA3a47130	UTRECHT
686	230653	CATMA3a55180	MADRID
687	230725	CATMA3a55250	MADRID
688	230654	CATMA3a55270	MADRID
689	229510	CATMA4a21230	LAUSANNE
690	229534	CATMA4a21250	LAUSANNE
691	229511	CATMA4a21310	LAUSANNE
692	229535	CATMA4a21330	LAUSANNE
693	229558	CATMA4a21270	LAUSANNE
694	229582	CATMA4a21290	LAUSANNE
695	229559	CATMA4a21350	LAUSANNE
696	229500	CATMA4a21380	LAUSANNE
697	229835	CATMA3a12870	LAUSANNE
698	229859	CATMA3a12890	LAUSANNE
699	229848	CATMA3a12970	LAUSANNE
700	229872	CATMA3a12990	LAUSANNE
701	229800	CATMA3a12935	LAUSANNE
702	229824	CATMA3a12950	LAUSANNE
703	230173	CATMA3a25830	MAF
704	230209	CATMA3a25850	MAF
705	231025	CATMA4a41490	FR(INRA)
706	231049	CATMA4a41510	FR(INRA)
707	231026	CATMA1a00035	FR(INRA)
708	231050	CATMA1a00050	FR(INRA)
709	231073	CATMA4a41530	FR(INRA)
710	231097	CATMA1a00020	FR(INRA)
711	231074	CATMA1a00070	FR(INRA)
712	231098	CATMA1a00090	FR(INRA)
713	231400	CATMA1a12990	LAUSANNE
714	231329	CATMA1a13010	LAUSANNE
715	231401	CATMA1a13150	LAUSANNE
716	231330	CATMA1a13190	LAUSANNE
717	231353	CATMA1a13100	LAUSANNE
718	231377	CATMA1a13120	LAUSANNE
719	231354	CATMA1a13220	LAUSANNE
720	231378	CATMA1a13240	LAUSANNE
721	230618	CATMA3a50510	MAF
722	230547	CATMA3a50530	MAF
723	230619	CATMA3a50620	MAF
724	230548	CATMA3a50640	MAF
725	230571	CATMA3a50545	MAF
726	230595	CATMA3a50560	MAF
727	230572	CATMA3a50660	MAF
728	230596	CATMA3a50680	MAF
729	231005	CATMA4a34386	UTRECHT
730	230934	CATMA4a34400	UTRECHT
731	231006	CATMA4a34465	UTRECHT
732	230959	CATMA4a34500	UTRECHT
733	230958	CATMA4a34420	UTRECHT
734	230982	CATMA4a34450	UTRECHT
735	230983	CATMA4a34520	UTRECHT
736	231007	CATMA4a34540	UTRECHT
737	231906	CATMA1a46030	UK(HRI)
738	231930	CATMA1a46050	UK(HRI)
739	231919	CATMA1a46120	UK(HRI)
740	231955	CATMA1a46150	UK(HRI)
741	231954	CATMA1a46060	UK(HRI)
742	231895	CATMA1a46090	UK(HRI)
743	231979	CATMA1a46180	UK(HRI)
744	231908	CATMA1a46200	UK(HRI)
745	232284	CATMA1a66000	FR(INRA)
746	232308	CATMA1a66030	FR(INRA)
747	232477	CATMA5a01910	UK(HRI)
748	232501	CATMA5a01930	UK(HRI)
749	232344	CATMA1a66080	FR(INRA)
750	232368	CATMA1a66110	FR(INRA)
751	232537	CATMA5a01960	UK(HRI)
752	232466	CATMA5a01990	UK(HRI)
753	231582	CATMA1a22485	FR(INRA)
754	231511	CATMA1a22494	FR(INRA)
755	231548	CATMA1a22630	FR(INRA)
756	231584	CATMA1a22650	FR(INRA)
757	231571	CATMA1a22525	FR(INRA)
758	231595	CATMA1a22534	FR(INRA)
759	231513	CATMA1a22670	FR(INRA)
760	231537	CATMA1a22695	FR(INRA)
761	231763	CATMA1a33860	BERLIN
762	231787	CATMA1a33866	BERLIN
763	231764	CATMA1a33960	BERLIN
764	231788	CATMA1a34020	BERLIN
765	231716	CATMA1a33890	BERLIN
766	231740	CATMA1a33910	BERLIN
767	231717	CATMA1a34050	BERLIN
768	231741	CATMA1a34110	BERLIN
769	232778	CATMA5a15070	MADRID
770	232802	CATMA5a15090	MADRID
771	232779	CATMA5a15150	MADRID
772	232803	CATMA5a15165	MADRID
773	232826	CATMA5a15110	MADRID
774	232755	CATMA5a15130	MADRID
775	232827	CATMA5a15190	MADRID
776	232756	CATMA5a15210	MADRID
777	233414	CATMA5a48560	LAUSANNE
778	233355	CATMA5a48600	LAUSANNE
779	233344	CATMA5a48700	LAUSANNE
780	233380	CATMA5a48730	LAUSANNE
781	233391	CATMA5a48660	LAUSANNE
782	233415	CATMA5a48680	LAUSANNE
783	233404	CATMA5a48750	LAUSANNE
784	233333	CATMA5a48780	LAUSANNE
785	232075	CATMA1a51530	UTRECHT
786	232004	CATMA1a51550	UTRECHT
787	232076	CATMA1a51620	UTRECHT
788	232005	CATMA1a51640	UTRECHT
789	232028	CATMA1a51570	UTRECHT
790	232052	CATMA1a51580	UTRECHT
791	232029	CATMA1a51660	UTRECHT
792	232053	CATMA1a51690	UTRECHT
793	232460	CATMA1a69840	MAF
794	232389	CATMA1a69860	MAF
795	232461	CATMA1a69943	MAF
796	232390	CATMA1a69960	MAF
797	232413	CATMA1a69900	MAF
798	232437	CATMA1a69930	MAF
799	232414	CATMA1a69980	MAF
800	232438	CATMA1a70010	MAF
801	250001	cYIR01	APB
802	250002	cYIR02	APB
803	250003	cYIR03	APB
804	250004	cYIR04	APB
805	250005	cYIR05	APB
806	250006	cYIR06	APB
807	250007	cYIR07	APB
808	250008	cYIR08	APB
809	250009	cYIR09	APB
810	250010	cYIR10	APB
811	250019	uYIR1	APB
812	250020	uYIR2	APB
813	250011	rYIR1	APB
814	250012	rYIR2	APB
815	250013	rYIR3	APB
816	250014	rYIR4	APB
817	233548	CATMA5a57430	BERLIN
818	233572	CATMA5a57450	BERLIN
819	233549	CATMA5a57520	BERLIN
820	233573	CATMA5a57540	BERLIN
821	233596	CATMA5a57470	BERLIN
822	233525	CATMA5a57490	BERLIN
823	233597	CATMA5a57580	BERLIN
824	233526	CATMA5a57600	BERLIN
825			
826			
827			
828			
829			
830			
831			
832			
833			
834	217815	CATMA3a18880	BERLIN
835	217851	CATMA3a18910	BERLIN
836	217852	CATMA3a18976	BERLIN
837	217781	CATMA3a18990	BERLIN
838	217780	CATMA3a18950	BERLIN
839	217828	CATMA3a18970	BERLIN
840	217805	CATMA3a19010	BERLIN
841	217829	CATMA3a19020	BERLIN
842	210522	CATMA2a31660	MADRID
843	210487	CATMA2a31710	MADRID
844	210559	CATMA2a31795	MADRID
845	210488	CATMA2a31810	MADRID
846	210511	CATMA2a31730	MADRID
847	210535	CATMA2a31750	MADRID
848	210512	CATMA2a31840	MADRID
849	210548	CATMA2a31880	MADRID
850	232872	CATMA5a20550	BERLIN
851	232896	CATMA5a20570	BERLIN
852	233053	CATMA5a33760	MAF
853	233077	CATMA5a33800	MAF
854	232920	CATMA5a20580	BERLIN
855	232944	CATMA5a20605	BERLIN
856	233101	CATMA5a33820	MAF
857	233125	CATMA5a33960	MAF
858	233282	CATMA5a44060	UTRECHT
859	233306	CATMA5a44080	UTRECHT
860	233283	CATMA5a44140	UTRECHT
861	233307	CATMA5a44160	UTRECHT
862	233235	CATMA5a44100	UTRECHT
863	233259	CATMA5a44120	UTRECHT
864	233236	CATMA5a44190	UTRECHT
865	233260	CATMA5a44210	UTRECHT
866	210887	CATMA3a00780	UK(HRI)
867	210911	CATMA3a00800	UK(HRI)
868	210888	CATMA3a00880	UK(HRI)
869	210912	CATMA3a00900	UK(HRI)
870	210935	CATMA3a00820	UK(HRI)
871	210959	CATMA3a00860	UK(HRI)
872	210936	CATMA3a00910	UK(HRI)
873	211057	CATMA4a16847	LAUSANNE
874	211274	CATMA4a26600	FR(INRA)
875	211298	CATMA4a26630	FR(INRA)
876	211275	CATMA4a26680	FR(INRA)
877	211299	CATMA4a26710	FR(INRA)
878	211322	CATMA4a26645	FR(INRA)
879	211251	CATMA4a26660	FR(INRA)
880	211323	CATMA4a26730	FR(INRA)
881	211252	CATMA4a26750	FR(INRA)
882	210137	CATMA2a07280	BERLIN
883	210173	CATMA2a07340	BERLIN
884	210150	CATMA2a07440	BERLIN
885	210174	CATMA2a07470	BERLIN
886	210102	CATMA2a07380	BERLIN
887	210126	CATMA2a07420	BERLIN
888	210103	CATMA2a07510	BERLIN
889	210127	CATMA2a07530	BERLIN
890	210459	CATMA2a26480	LAUSANNE
891	210388	CATMA2a26500	LAUSANNE
892	210460	CATMA2a26560	LAUSANNE
893	210389	CATMA2a26580	LAUSANNE
894	210412	CATMA2a26520	LAUSANNE
895	210436	CATMA2a26540	LAUSANNE
896	210425	CATMA2a26640	LAUSANNE
897	210449	CATMA2a26660	LAUSANNE
898	211564	CATMA3a13290	MADRID
899	211588	CATMA3a13310	MADRID
900	211565	CATMA3a13390	MADRID
901	211589	CATMA3a13410	MADRID
902	211612	CATMA3a13330	MADRID
903	211541	CATMA3a13360	MADRID
904	211613	CATMA3a13430	MADRID
905	211542	CATMA3a13450	MADRID
906	211900	CATMA3a27440	BERLIN
907	211829	CATMA3a27470	BERLIN
908	211901	CATMA3a27590	BERLIN
909	211830	CATMA3a27600	BERLIN
910	211853	CATMA3a27530	BERLIN
911	211877	CATMA3a27560	BERLIN
912	211854	CATMA3a27620	BERLIN
913	211878	CATMA3a27630	BERLIN
914	210858	CATMA4a00050	BERLIN
915	210787	CATMA4a00070	BERLIN
916	210788	CATMA4a00170	BERLIN
917	210812	CATMA4a00190	BERLIN
918	210823	CATMA4a00100	BERLIN
919	210847	CATMA4a00110	BERLIN
920	210836	CATMA4a00205	BERLIN
921	210860	CATMA4a00220	BERLIN
922	211521	CATMA4a35985	BERLIN
923	211450	CATMA4a36000	BERLIN
924	211534	CATMA4a36070	BERLIN
925	211463	CATMA4a36100	BERLIN
926	211474	CATMA4a36010	BERLIN
927	211498	CATMA4a36040	BERLIN
928	211487	CATMA4a36120	BERLIN
929	211511	CATMA4a36170	BERLIN
930	212335	CATMA4a04920	LAUSANNE
931	212359	CATMA4a04940	LAUSANNE
932	212336	CATMA4a05032	LAUSANNE
933	212360	CATMA4a05040	LAUSANNE
934	212383	CATMA4a04960	LAUSANNE
935	212312	CATMA4a04980	LAUSANNE
936	212384	CATMA4a05070	LAUSANNE
937	212313	CATMA4a05090	LAUSANNE
938	212589	CATMA4a31370	UTRECHT
939	212518	CATMA4a31410	UTRECHT
940	212590	CATMA4a31470	UTRECHT
941	212519	CATMA4a31520	UTRECHT
942	212542	CATMA4a31440	UTRECHT
943	212566	CATMA4a31450	UTRECHT
944	212543	CATMA4a31550	UTRECHT
945	212567	CATMA4a31570	UTRECHT
946	211931	CATMA3a38370	UK(HRI)
947	211955	CATMA3a38420	UK(HRI)
948	211944	CATMA3a38670	UK(HRI)
949	211992	CATMA3a38770	UK(HRI)
950	211979	CATMA3a38620	UK(HRI)
951	212003	CATMA3a38630	UK(HRI)
952	212016	CATMA3a38785	UK(HRI)
953	212125	CATMA3a47150	MAF
954	212617	CATMA3a02630	FR(INRA)
955	212641	CATMA3a04900	FR(INRA)
956	212618	CATMA3a21120	FR(INRA)
957	212642	CATMA3a22160	FR(INRA)
958	212665	CATMA3a12910	FR(INRA)
959	212594	CATMA3a14260	FR(INRA)
960	212666	CATMA3a23160	FR(INRA)
961	212595	CATMA3a27110	FR(INRA)
962	213167	CATMA1a19300	FR(INRA)
963	213096	CATMA1a19320	FR(INRA)
964	213361	CATMA1a34680	FR(INRA)
965	213385	CATMA1a34770	FR(INRA)
966	213132	CATMA1a19340	FR(INRA)
967	213156	CATMA1a19390	FR(INRA)
968	213433	CATMA1a34880	FR(INRA)
969	213362	CATMA1a34900	FR(INRA)
970	213914	CATMA1a61760	FR(INRA)
971	213843	CATMA1a61780	FR(INRA)
972	213915	CATMA1a61860	FR(INRA)
973	213844	CATMA1a61890	FR(INRA)
974	213867	CATMA1a61800	FR(INRA)
975	213891	CATMA1a61830	FR(INRA)
976	213868	CATMA1a61910	FR(INRA)
977	213892	CATMA1a61930	FR(INRA)
978	212822	CATMA1a05410	UTRECHT
979	212846	CATMA1a05430	UTRECHT
980	212835	CATMA1a05490	UTRECHT
981	212859	CATMA1a05510	UTRECHT
982	212787	CATMA1a05450	UTRECHT
983	212811	CATMA1a05470	UTRECHT
984	212788	CATMA1a05530	UTRECHT
985	212812	CATMA1a05550	UTRECHT
986	213219	CATMA1a23300	MAF
987	213243	CATMA1a23360	MAF
988	213220	CATMA1a23420	MAF
989	213244	CATMA1a23440	MAF
990	213172	CATMA1a23380	MAF
991	213196	CATMA1a23400	MAF
992	213173	CATMA1a23460	MAF
993	213197	CATMA1a23480	MAF
994	214336	CATMA5a11900	MADRID
995	214360	CATMA5a11920	MADRID
996	214337	CATMA5a11970	MADRID
997	214361	CATMA5a11990	MADRID
998	214384	CATMA5a11940	MADRID
999	214408	CATMA5a11955	MADRID
1000	214385	CATMA5a12010	MADRID
1001	214409	CATMA5a12030	MADRID
1002	214710	CATMA5a36095	UK(HRI)
1003	214734	CATMA5a36110	UK(HRI)
1004	214723	CATMA5a36180	UK(HRI)
1005	214747	CATMA5a36200	UK(HRI)
1006	214758	CATMA5a36130	UK(HRI)
1007	214794	CATMA5a36160	UK(HRI)
1008	214771	CATMA5a36230	UK(HRI)
1009	214795	CATMA5a36250	UK(HRI)
1010	213508	CATMA1a42000	UK(HRI)
1011	213532	CATMA1a42030	UK(HRI)
1012	213521	CATMA1a42180	UK(HRI)
1013	213545	CATMA1a42200	UK(HRI)
1014	213473	CATMA1a42140	UK(HRI)
1015	213497	CATMA1a42160	UK(HRI)
1016	213474	CATMA1a42230	UK(HRI)
1017	213498	CATMA1a42280	UK(HRI)
1018	213786	CATMA1a57850	MADRID
1019	213810	CATMA1a57870	MADRID
1020	213811	CATMA1a57940	MADRID
1021	213835	CATMA1a57960	MADRID
1022	213834	CATMA1a57890	MADRID
1023	213787	CATMA1a57920	MADRID
1024	213764	CATMA1a57980	MADRID
1025	213788	CATMA1a58000	MADRID
1026	214940	CATMA5a45645	LAUSANNE
1027	214964	CATMA5a45651	LAUSANNE
1028	214953	CATMA5a45660	LAUSANNE
1029	214977	CATMA5a45740	LAUSANNE
1030	214988	CATMA5a45653	LAUSANNE
1031	214917	CATMA5a45656	LAUSANNE
1032	214906	CATMA5a45750	LAUSANNE
1033	214930	CATMA5a45770	LAUSANNE
1034	216431	CATMA2a18260	UK(HRI)
1035	216372	CATMA2a18310	UK(HRI)
1036	216745	CATMA2a37360	FR(INRA)
1037	216769	CATMA2a37400	FR(INRA)
1038	216396	CATMA2a18340	UK(HRI)
1039	216721	CATMA2a37340	FR(INRA)
1040	216793	CATMA2a37420	FR(INRA)
1041	216722	CATMA2a37440	FR(INRA)
1042	214147	CATMA5a03580	UTRECHT
1043	214171	CATMA5a03620	UTRECHT
1044	214148	CATMA5a03670	UTRECHT
1045	214172	CATMA5a03690	UTRECHT
1046	214195	CATMA5a03640	UTRECHT
1047	214219	CATMA5a03650	UTRECHT
1048	214196	CATMA5a03710	UTRECHT
1049	214220	CATMA5a03730	UTRECHT
1050	214436	CATMA5a16760	BERLIN
1051	214460	CATMA5a16780	BERLIN
1052	214437	CATMA5a16840	BERLIN
1053	214461	CATMA5a16870	BERLIN
1054	214484	CATMA5a16800	BERLIN
1055	214508	CATMA5a16820	BERLIN
1056	214485	CATMA5a16890	BERLIN
1057	214509	CATMA5a16910	BERLIN
1058	217046	CATMA3a01070	UK(HRI)
1059	217070	CATMA3a01090	UK(HRI)
1060	217047	CATMA3a01150	UK(HRI)
1061	217012	CATMA3a01200	UK(HRI)
1062	217094	CATMA3a01110	UK(HRI)
1063	217023	CATMA3a01130	UK(HRI)
1064	217036	CATMA3a01215	UK(HRI)
1065	217060	CATMA3a01230	UK(HRI)
1066	217325	CATMA4a23640	MADRID
1067	217349	CATMA4a23655	MADRID
1068	217326	CATMA4a23710	MADRID
1069	217350	CATMA4a23730	MADRID
1070	217373	CATMA4a23670	MADRID
1071	217302	CATMA4a23680	MADRID
1072	217374	CATMA4a23750	MADRID
1073	217303	CATMA4a23810	MADRID
1074	215072	CATMA5a50160	MADRID
1075	215001	CATMA5a50200	MADRID
1076	215073	CATMA5a50250	MADRID
1077	215014	CATMA5a50290	MADRID
1078	215025	CATMA5a50220	MADRID
1079	215049	CATMA5a50240	MADRID
1080	215038	CATMA5a50320	MADRID
1081	215062	CATMA5a50340	MADRID
1082	216203	CATMA2a02650	MAF
1083	216227	CATMA2a02690	MAF
1084	216240	CATMA2a02840	MAF
1085	216289	CATMA2a08940	BERLIN
1086	216156	CATMA2a02710	MAF
1087	216192	CATMA2a02760	MAF
1088	216313	CATMA2a08990	BERLIN
1089	216290	CATMA2a09090	BERLIN
1090	217542	CATMA3a10350	LAUSANNE
1091	217566	CATMA3a10361	LAUSANNE
1092	217555	CATMA3a10390	LAUSANNE
1093	217579	CATMA3a10403	LAUSANNE
1094	217495	CATMA3a10364	LAUSANNE
1095	217519	CATMA3a10367	LAUSANNE
1096	217508	CATMA3a10420	LAUSANNE
1097	217532	CATMA3a10440	LAUSANNE
1098	217892	CATMA3a24100	MAF
1099	217928	CATMA3a24130	MAF
1100	217905	CATMA3a24210	MAF
1101	217941	CATMA3a24236	MAF
1102	217952	CATMA3a24150	MAF
1103	217881	CATMA3a24170	MAF
1104	217965	CATMA3a24250	MAF
1105	217894	CATMA3a24270	MAF
1106	216610	CATMA2a28630	LAUSANNE
1107	216539	CATMA2a28660	LAUSANNE
1108	216611	CATMA2a28730	LAUSANNE
1109	216540	CATMA2a28746	LAUSANNE
1110	216563	CATMA2a28685	LAUSANNE
1111	216587	CATMA2a28710	LAUSANNE
1112	216564	CATMA2a28760	LAUSANNE
1113	216588	CATMA2a28770	LAUSANNE
1114	217131	CATMA3a05570	UTRECHT
1115	217155	CATMA3a05600	UTRECHT
1116	217132	CATMA3a05650	UTRECHT
1117	217156	CATMA3a05670	UTRECHT
1118	217179	CATMA3a05620	UTRECHT
1119	217108	CATMA3a05630	UTRECHT
1120	217180	CATMA3a05690	UTRECHT
1121	217109	CATMA3a05710	UTRECHT
1122	218433	CATMA3a53610	MADRID
1123	218362	CATMA3a53630	MADRID
1124	218434	CATMA3a53690	MADRID
1125	218363	CATMA3a53710	MADRID
1126	218386	CATMA3a53650	MADRID
1127	218410	CATMA3a53670	MADRID
1128	218387	CATMA3a53730	MADRID
1129	218411	CATMA3a53750	MADRID
1130	218700	CATMA4a32750	UTRECHT
1131	218736	CATMA4a32780	UTRECHT
1132	218893	CATMA1a02000	UK(HRI)
1133	218917	CATMA1a02030	UK(HRI)
1134	218845	CATMA1a01965	UK(HRI)
1135	218869	CATMA1a01980	UK(HRI)
1136	218846	CATMA1a02050	UK(HRI)
1137	218870	CATMA1a02070	UK(HRI)
1138	218082	CATMA3a39690	UK(HRI)
1139	218106	CATMA3a39710	UK(HRI)
1140	218083	CATMA3a39850	UK(HRI)
1141	218107	CATMA3a39870	UK(HRI)
1142	218130	CATMA3a39760	UK(HRI)
1143	218154	CATMA3a39830	UK(HRI)
1144	218131	CATMA3a39890	UK(HRI)
1145	218155	CATMA3a39910	UK(HRI)
1146	218264	CATMA3a48820	MAF
1147	218288	CATMA3a48840	MAF
1148	218265	CATMA3a48920	MAF
1149	218289	CATMA3a48950	MAF
1150	218312	CATMA3a48860	MAF
1151	218336	CATMA3a48890	MAF
1152	218313	CATMA3a48970	MAF
1153	218337	CATMA3a48990	MAF
1154	219362	CATMA1a24560	MAF
1155	219386	CATMA1a24580	MAF
1156	219363	CATMA1a24690	MAF
1157	219387	CATMA1a24720	MAF
1158	219315	CATMA1a24600	MAF
1159	219339	CATMA1a24670	MAF
1160	219316	CATMA1a24770	MAF
1161	219340	CATMA1a24800	MAF
1162	219761	CATMA1a48496	UTRECHT
1163	219785	CATMA1a48500	UTRECHT
1164	219786	CATMA1a48633	UTRECHT
1165	219715	CATMA1a48640	UTRECHT
1166	219714	CATMA1a48550	UTRECHT
1167	219750	CATMA1a48580	UTRECHT
1168	219751	CATMA1a48647	UTRECHT
1169	219787	CATMA1a48655	UTRECHT
1170	218805	CATMA4a40260	FR(INRA)
1171	218746	CATMA4a40290	FR(INRA)
1172	218818	CATMA4a40350	FR(INRA)
1173	218747	CATMA4a40370	FR(INRA)
1174	218770	CATMA4a40310	FR(INRA)
1175	218794	CATMA4a40330	FR(INRA)
1176	218771	CATMA4a40390	FR(INRA)
1177	218795	CATMA4a40410	FR(INRA)
1178	219265	CATMA1a19460	FR(INRA)
1179	219289	CATMA1a19480	FR(INRA)
1180	219266	CATMA1a19590	FR(INRA)
1181	219290	CATMA1a19640	FR(INRA)
1182	219218	CATMA1a19520	FR(INRA)
1183	219242	CATMA1a19550	FR(INRA)
1184	219219	CATMA1a19650	FR(INRA)
1185	219243	CATMA1a19670	FR(INRA)
1186	219920	CATMA1a59020	MADRID
1187	219944	CATMA1a59040	MADRID
1188	219933	CATMA1a59140	MADRID
1189	219957	CATMA1a59160	MADRID
1190	219968	CATMA1a59090	MADRID
1191	219909	CATMA1a59110	MADRID
1192	219981	CATMA1a59170	MADRID
1193	219910	CATMA1a59190	MADRID
1194	220233	CATMA5a00480	UK(HRI)
1195	220257	CATMA5a00510	UK(HRI)
1196	220234	CATMA5a00580	UK(HRI)
1197	220258	CATMA5a00620	UK(HRI)
1198	220186	CATMA5a00540	UK(HRI)
1199	220210	CATMA5a00560	UK(HRI)
1200	220187	CATMA5a00640	UK(HRI)
1201	220223	CATMA5a00660	UK(HRI)
1202	250001	cYIR01	APB
1203	250002	cYIR02	APB
1204	250003	cYIR03	APB
1205	250004	cYIR04	APB
1206	250005	cYIR05	APB
1207	250006	cYIR06	APB
1208	250007	cYIR07	APB
1209	250008	cYIR08	APB
1210	250009	cYIR09	APB
1211	250010	cYIR10	APB
1212	250019	uYIR1	APB
1213	250020	uYIR2	APB
1214	250011	rYIR1	APB
1215	250012	rYIR2	APB
1216	250013	rYIR3	APB
1217	250014	rYIR4	APB
1218	219675	CATMA1a43300	UK(HRI)
1219	219604	CATMA1a43340	UK(HRI)
1220	219688	CATMA1a43440	UK(HRI)
1221	219617	CATMA1a43455	UK(HRI)
1222	219628	CATMA1a43370	UK(HRI)
1223	219652	CATMA1a43390	UK(HRI)
1224	219641	CATMA1a43480	UK(HRI)
1225	219665	CATMA1a43545	UK(HRI)
1226	220541	CATMA5a13080	MADRID
1227	220470	CATMA5a13110	MADRID
1228	220542	CATMA5a13190	MADRID
1229	220471	CATMA5a13210	MADRID
1230	220494	CATMA5a13140	MADRID
1231	220518	CATMA5a13160	MADRID
1232	220495	CATMA5a13230	MADRID
1233	220519	CATMA5a13260	MADRID
1234	220451	CATMA5a09320	LAUSANNE
1235	220392	CATMA5a09380	LAUSANNE
1236	220669	CATMA5a21850	FR(INRA)
1237	220693	CATMA5a21870	FR(INRA)
1238	220440	CATMA5a09440	LAUSANNE
1239	220464	CATMA5a09470	LAUSANNE
1240	220717	CATMA5a21890	FR(INRA)
1241	220658	CATMA5a21920	FR(INRA)
1242	220946	CATMA5a41800	UTRECHT
1243	220970	CATMA5a41820	UTRECHT
1244	220959	CATMA5a41920	UTRECHT
1245	220983	CATMA5a41940	UTRECHT
1246	221006	CATMA5a41850	UTRECHT
1247	221030	CATMA5a41900	UTRECHT
1248	221007	CATMA5a41955	UTRECHT
1249	221031	CATMA5a41980	UTRECHT
1250	220796	CATMA5a30980	MAF
1251	220820	CATMA5a31010	MAF
1252	220797	CATMA5a31110	MAF
1253	220821	CATMA5a31165	MAF
1254	220844	CATMA5a31060	MAF
1255	220773	CATMA5a31080	MAF
1256	220845	CATMA5a31260	MAF
1257	220774	CATMA5a31270	MAF
1258	222384	CATMA2a04670	MAF
1259	222397	CATMA2a12350	BERLIN
1260	222398	CATMA2a12560	BERLIN
1261	222434	CATMA2a12620	BERLIN
1262	222421	CATMA2a12370	BERLIN
1263	222469	CATMA2a12430	BERLIN
1264	222458	CATMA2a12640	BERLIN
1265	222387	CATMA2a12670	BERLIN
1266	221189	CATMA5a50895	MADRID
1267	221213	CATMA5a50920	MADRID
1268	221190	CATMA5a50980	MADRID
1269	221214	CATMA5a51000	MADRID
1270	221142	CATMA5a50950	MADRID
1271	221166	CATMA5a50960	MADRID
1272	221143	CATMA5a51015	MADRID
1273	221167	CATMA5a51026	MADRID
1274	222546	CATMA2a18960	UK(HRI)
1275	222570	CATMA2a18980	UK(HRI)
1276	222571	CATMA2a19110	UK(HRI)
1277	222500	CATMA2a19130	UK(HRI)
1278	222511	CATMA2a19030	UK(HRI)
1279	222547	CATMA2a19080	UK(HRI)
1280	222560	CATMA2a19180	UK(HRI)
1281	222513	CATMA2a19230	UK(HRI)
1282	223399	CATMA4a19740	LAUSANNE
1283	223423	CATMA4a19760	LAUSANNE
1284	223400	CATMA4a19840	LAUSANNE
1285	223424	CATMA4a19870	LAUSANNE
1286	223352	CATMA4a19780	LAUSANNE
1287	223376	CATMA4a19810	LAUSANNE
1288	223353	CATMA4a19890	LAUSANNE
1289	223377	CATMA4a19920	LAUSANNE
1290	223677	CATMA3a11570	LAUSANNE
1291	223701	CATMA3a11590	LAUSANNE
1292	223678	CATMA3a11670	LAUSANNE
1293	223702	CATMA3a11690	LAUSANNE
1294	223725	CATMA3a11620	LAUSANNE
1295	223654	CATMA3a11640	LAUSANNE
1296	223726	CATMA3a11710	LAUSANNE
1297	223655	CATMA3a11740	LAUSANNE
1298	222756	CATMA2a30080	LAUSANNE
1299	222769	CATMA2a33630	MADRID
1300	222841	CATMA2a33710	MADRID
1301	222770	CATMA2a33740	MADRID
1302	222793	CATMA2a33650	MADRID
1303	222817	CATMA2a33680	MADRID
1304	222794	CATMA2a33780	MADRID
1305	222818	CATMA2a33800	MADRID
1306	223073	CATMA4a02340	BERLIN
1307	223097	CATMA4a02355	BERLIN
1308	223110	CATMA4a02410	BERLIN
1309	223134	CATMA4a02425	BERLIN
1310	223133	CATMA4ctrl23	BERLIN
1311	223074	CATMA4a02380	BERLIN
1312	223063	CATMA4a02470	BERLIN
1313	223087	CATMA4a02490	BERLIN
1314	224482	CATMA3a50190	MAF
1315	224411	CATMA3a50210	MAF
1316	224483	CATMA3a50270	MAF
1317	224412	CATMA3a50280	MAF
1318	224435	CATMA3a50230	MAF
1319	224459	CATMA3a50250	MAF
1320	224436	CATMA3a50295	MAF
1321	224460	CATMA3a50310	MAF
1322	224664	CATMA4a10080	LAUSANNE
1323	224688	CATMA4a10100	LAUSANNE
1324	224749	CATMA4a14190	UK(HRI)
1325	224773	CATMA4a14220	UK(HRI)
1326	224701	CATMA4a14140	UK(HRI)
1327	224725	CATMA4a14170	UK(HRI)
1328	224702	CATMA4a14240	UK(HRI)
1329	224726	CATMA4a14260	UK(HRI)
1330	223529	CATMA4a24850	MADRID
1331	223458	CATMA4a24860	MADRID
1332	223459	CATMA4a25000	MADRID
1333	223483	CATMA4a25030	MADRID
1334	223482	CATMA4a24880	MADRID
1335	223530	CATMA4a24950	MADRID
1336	223507	CATMA4a25100	MADRID
1337	223531	CATMA4a25210	MADRID
1338	223831	CATMA3a15770	MADRID
1339	223855	CATMA3a15790	MADRID
1340	223856	CATMA3a15910	MADRID
1341	223880	CATMA3a15940	MADRID
1342	223891	CATMA3a15865	MADRID
1343	223832	CATMA3a15890	MADRID
1344	223916	CATMA3a15990	MADRID
1345	223845	CATMA3a16020	MADRID
1346	225098	CATMA1a07425	UTRECHT
1347	225122	CATMA1a07435	UTRECHT
1348	225111	CATMA1a07480	UTRECHT
1349	225135	CATMA1a07491	UTRECHT
1350	225146	CATMA1a07450	UTRECHT
1351	225075	CATMA1a07465	UTRECHT
1352	225159	CATMA1a07495	UTRECHT
1353	225112	CATMA1a07510	UTRECHT
1354	226000	CATMA1a55220	LAUSANNE
